id,age,income,loan_amount,term,gender,credit_history,default
8111,41,16196,9899,6,F,1,0
8112,21,50446,6437,12,F,1,0
8113,41,37288,12125,24,M,1,0
8114,47,71973,4571,24,M,0,0
8115,62,48754,3721,24,F,0,0
8116,26,53296,8950,12,F,0,0
8117,64,45389,2799,36,M,1,0
8118,56,40229,7627,24,F,0,0
8119,48,50862,3441,6,M,1,0
8120,37,65220,14901,18,F,1,0
8121,60,45311,18422,12,F,1,0
8122,23,44257,3051,36,M,1,0
8123,32,62072,20657,6,M,1,0
8124,59,24730,13802,12,M,0,1
8125,32,67827,11215,12,M,0,0
8126,22,37904,2386,18,F,1,0
8127,42,64168,1792,18,F,1,0
8128,43,54407,9819,36,F,0,0
8129,50,18740,9136,24,F,1,1
8130,25,50178,8526,18,F,1,0
8131,29,69714,10243,36,M,0,0
8132,41,45446,6427,12,M,1,1
8133,31,46823,8880,24,F,1,0
8134,25,38488,9977,6,F,0,0
8135,55,67932,22855,12,M,1,0
8136,47,43056,1000,36,F,1,0
8137,22,76872,11876,6,M,1,0
8138,44,67330,10421,12,F,1,0
8139,51,69979,10102,18,F,1,0
8140,53,51202,11832,36,F,1,1
8141,59,42705,19914,6,M,1,0
8142,50,57176,11726,18,M,0,0
8143,57,73279,2526,6,F,0,0
8144,48,76598,11796,24,F,1,0
8145,51,22142,9201,24,M,1,0
8146,31,90571,6917,36,M,1,0
8147,43,53782,10935,6,F,1,0
8148,22,61686,9410,24,M,0,0
8149,60,36570,8864,12,F,1,0
8150,61,35537,9489,12,F,1,0
8151,47,28417,4125,24,F,0,0
8152,55,75554,13584,24,M,1,0
8153,22,39678,9311,36,M,1,0
8154,59,48621,11322,36,F,0,0
8155,57,45479,5672,12,F,1,0
8156,41,34687,4402,18,F,1,0
8157,25,47015,8141,6,F,1,0
8158,41,51318,9855,18,M,1,0
8159,49,68731,7945,36,F,1,1
8160,40,34113,10429,18,M,1,0
8161,58,41247,1000,36,F,1,0
8162,40,58251,20018,18,F,0,0
8163,45,50680,6169,12,M,0,0
8164,22,50957,4206,36,M,1,0
8165,52,35433,15717,12,M,1,0
8166,46,61676,4185,18,M,1,0
8167,26,71204,11009,24,M,1,0
8168,61,69817,4185,24,M,1,0
8169,23,47095,8480,6,F,1,1
8170,53,11255,8542,24,M,1,0
8171,21,53505,6248,6,F,1,1
8172,25,51504,14375,18,M,0,0
8173,33,34728,17085,6,M,1,0
8174,39,37675,6173,6,M,1,0
8175,32,35066,10653,6,F,1,0
8176,45,54117,3399,12,F,0,0
8177,55,37663,10528,6,M,0,0
8178,32,52476,14105,36,M,1,0
8179,50,85648,10563,18,F,1,0
8180,25,47212,7167,12,M,1,0
8181,54,32599,8719,36,F,1,0
8182,42,28199,7591,18,M,1,0
8183,59,54951,8945,12,F,0,0
8184,33,80043,6736,18,F,1,0
8185,23,36476,10865,24,M,1,1
8186,40,17675,4000,18,M,1,0
8187,51,75611,1000,24,F,0,0
8188,25,87743,15327,24,M,1,0
8189,44,61350,9708,18,M,1,0
8190,60,56458,10591,24,M,0,0
8191,53,51000,6254,12,M,1,0
8192,28,60215,7848,24,F,0,0
8193,44,59522,4670,6,F,1,0
8194,40,54244,15886,12,F,1,1
8195,36,35715,7490,12,F,1,0
8196,32,54165,2276,12,F,1,0
8197,33,48523,13378,6,M,1,0
8198,62,37969,15675,6,F,0,0
8199,59,54130,9087,6,F,0,0
8200,45,42707,17548,6,M,1,0
8201,52,51016,11471,6,F,0,1
8202,44,56847,9373,36,M,1,0
8203,64,58972,9540,36,F,1,0
8204,29,43076,12495,6,M,1,0
8205,60,56755,15388,12,F,0,0
8206,43,60247,12601,24,F,1,0
8207,33,64608,11303,24,F,1,0
8208,52,54572,10355,36,M,1,0
8209,35,59080,13506,6,M,1,0
8210,56,43678,6813,18,F,0,0
8211,25,88653,2456,24,F,0,0
8212,42,49038,10927,24,M,1,1
8213,36,66817,4940,12,M,1,1
8214,61,42698,2535,24,F,0,0
8215,30,55621,18094,36,M,1,0
8216,44,55061,1000,6,M,1,0
8217,38,57917,13121,6,M,1,0
8218,38,37279,4625,24,M,1,0
8219,27,55841,5987,18,M,0,0
8220,24,42756,12160,36,M,1,0
8221,46,62291,21638,24,M,1,1
8222,25,36826,13505,36,M,1,0
8223,36,54588,4901,18,F,1,0
8224,55,49575,9772,36,M,1,0
8225,46,77823,8557,36,M,0,0
8226,38,66766,1000,36,M,1,0
8227,49,70587,10288,6,M,0,0
8228,43,38426,6635,18,F,0,0
8229,34,44249,13696,6,F,1,0
8230,35,49938,8458,12,F,0,1
8231,53,67168,17732,24,M,1,0
8232,45,55641,11762,6,F,0,0
8233,41,38762,11067,36,F,1,0
8234,37,39396,19826,12,F,1,0
8235,43,67887,11501,18,M,0,0
8236,63,56125,18219,18,M,1,0
8237,37,50786,4346,6,F,1,0
8238,34,49544,1000,36,F,0,0
8239,49,63430,11122,36,M,1,0
8240,40,34184,16002,18,M,0,0
8241,50,50777,4266,36,F,0,0
8242,39,51674,7803,24,M,1,1
8243,59,31311,1619,6,F,0,1
8244,33,46888,9842,6,M,1,0
8245,38,84297,9939,36,F,0,0
8246,43,37474,13046,18,F,0,0
8247,53,51890,7492,24,F,0,0
8248,59,18843,8674,24,F,1,0
8249,60,47916,13141,24,F,1,0
8250,38,33884,11078,12,F,1,0
8251,29,44722,12024,36,M,1,0
8252,53,56392,14262,24,M,1,0
8253,52,33113,13665,36,F,1,0
8254,37,53615,20550,18,M,1,0
8255,39,38303,12224,18,M,1,1
8256,47,29968,12240,18,M,1,0
8257,26,64740,8479,12,F,1,0
8258,55,35578,10313,18,F,1,0
8259,57,43642,3582,36,M,1,0
8260,54,41438,6907,6,M,1,1
8261,40,53253,15641,6,F,1,1
8262,45,50484,2246,36,F,1,0
8263,24,47521,16981,6,M,1,0
8264,30,39368,8498,24,M,1,0
8265,30,46020,5456,6,M,1,0
8266,44,54407,8617,12,M,0,0
8267,41,51768,12952,18,M,1,0
8268,31,66826,10440,6,M,0,0
8269,47,61445,19554,6,M,0,0
8270,36,66596,12176,12,M,1,1
8271,46,70301,12552,12,M,1,0
8272,50,52806,12698,6,F,1,0
8273,36,62804,10691,24,F,1,1
8274,27,55035,8775,6,F,1,0
8275,36,69901,10510,24,M,0,0
8276,55,23677,11144,18,M,0,0
8277,36,45266,9730,36,F,1,0
8278,60,56151,16281,18,M,0,0
8279,32,58549,15766,6,M,0,0
8280,55,49735,4080,6,F,1,0
8281,41,25062,14844,24,F,1,0
8282,63,47336,9904,12,F,0,0
8283,56,62243,8475,24,M,1,0
8284,37,45265,13547,12,F,1,0
8285,52,51387,11424,12,F,0,1
8286,61,78748,5517,12,M,1,0
8287,26,47196,14034,12,F,1,0
8288,44,47639,9569,6,M,1,0
8289,47,52912,13951,36,M,1,0
8290,40,53563,9927,36,M,0,0
8291,45,52019,14020,18,M,1,0
8292,22,55898,14736,18,M,1,0
8293,29,32149,15979,18,F,0,0
8294,48,48181,6947,24,F,0,0
8295,58,31574,19137,18,M,1,0
8296,23,50839,9290,18,M,0,0
8297,40,59068,4013,18,F,1,0
8298,26,47919,10912,6,F,1,0
8299,59,35797,9103,18,M,1,0
8300,53,43536,7082,36,F,1,0
8301,21,77015,10258,6,M,0,0
8302,57,71745,13759,12,M,1,0
8303,26,41866,11676,24,F,1,1
8304,54,41792,16669,6,M,0,0
8305,35,48368,9393,6,M,1,0
8306,46,68595,12126,36,F,0,0
8307,34,23735,11246,18,F,1,0
8308,27,41672,19300,12,F,1,1
8309,51,56169,4925,36,M,1,0
8310,44,54438,7173,36,F,1,0
8311,51,43585,20408,6,M,1,1
8312,49,46215,8889,12,M,0,0
8313,62,54964,2136,36,M,1,0
8314,52,43844,19923,24,M,1,0
8315,37,34048,5144,24,F,1,0
8316,34,47218,10491,36,M,1,0
8317,60,52840,15387,6,F,1,0
8318,56,18133,14504,24,F,0,1
8319,44,55883,5620,6,F,0,0
8320,47,64612,21930,18,F,1,0
8321,45,44641,12635,18,F,1,0
8322,52,44913,9790,6,F,1,0
8323,38,38923,5011,36,F,0,0
8324,38,47714,12406,18,F,0,0
8325,57,41627,17503,18,F,0,0
8326,46,71714,8581,24,M,0,0
8327,29,51869,1247,36,F,1,0
8328,55,17787,6477,6,M,1,0
8329,28,58558,8337,18,M,1,0
8330,40,75787,2376,36,M,0,0
8331,62,57636,12619,18,F,1,0
8332,42,67850,13673,24,F,1,0
8333,39,60157,6421,36,M,0,0
8334,50,64864,14217,12,F,1,0
8335,48,64134,5423,24,M,1,0
8336,55,64306,3343,6,F,1,0
8337,63,54750,4725,36,F,0,0
8338,31,24274,5860,18,M,0,1
8339,51,33660,13944,36,F,1,0
8340,59,33935,12783,6,F,0,0
8341,56,12116,5423,36,M,1,0
8342,50,43478,6634,18,M,1,0
8343,43,71232,18848,24,F,0,1
8344,39,28454,14091,24,F,0,1
8345,32,60921,2946,18,M,0,0
8346,35,57936,16632,12,M,1,0
8347,51,53449,21281,12,M,1,0
8348,63,67738,9870,24,M,1,0
8349,57,49380,8483,6,F,1,0
8350,57,72822,7866,36,M,1,0
8351,35,47007,8448,18,M,1,0
8352,49,55150,13841,6,M,1,0
8353,63,47875,6836,36,F,1,1
8354,46,36143,13826,24,M,0,0
8355,64,29801,10002,18,F,0,0
8356,22,58628,7051,6,M,0,0
8357,40,70209,11790,36,F,1,1
8358,35,53662,8921,24,M,1,0
8359,24,57709,6807,24,F,0,0
8360,42,26685,9856,36,F,1,1
8361,58,55778,9924,12,M,1,0
8362,43,18806,7614,12,M,0,0
8363,46,32066,5924,36,F,1,0
8364,31,70012,10449,36,M,1,1
8365,48,50204,11033,36,M,0,0
8366,22,51587,11999,24,F,1,1
8367,28,58307,11839,18,M,0,0
8368,49,61971,16597,24,M,1,0
8369,31,45937,4561,24,M,1,0
8370,57,54393,17931,12,M,1,1
8371,38,48957,3310,36,F,1,0
8372,34,27020,16239,24,F,1,0
8373,30,44682,12507,24,F,0,0
8374,55,56195,7420,36,F,0,0
8375,29,44225,1000,18,M,1,0
8376,55,44361,2524,12,F,1,0
8377,31,61732,6830,6,M,1,0
8378,64,52416,12229,24,M,1,0
8379,32,55278,7328,18,F,0,0
8380,23,25629,9806,6,M,1,0
8381,59,56724,7816,36,F,1,0
8382,34,33373,10842,6,M,1,0
8383,48,49632,3080,36,M,1,0
8384,31,34051,8679,18,F,0,0
8385,59,63993,12631,6,M,1,0
8386,45,77444,22633,12,M,1,1
8387,41,47786,14213,18,F,0,0
8388,30,47646,9074,6,F,1,0
8389,63,65461,6806,24,M,1,1
8390,35,58578,12286,6,F,0,0
8391,39,48930,5809,6,M,0,1
8392,42,55523,10721,12,F,0,0
8393,41,80447,11583,18,F,1,0
8394,64,39921,9013,24,M,1,0
8395,52,41211,14860,18,F,1,0
8396,43,61919,9529,18,M,1,0
8397,33,81686,7750,24,F,1,0
8398,25,52658,7449,24,M,0,0
8399,24,24356,3543,12,M,1,0
8400,48,55855,2891,36,F,1,0
8401,34,42125,12995,12,F,1,0
8402,28,57142,17391,24,M,1,0
8403,29,29610,20742,6,F,1,0
8404,55,27863,15587,6,M,1,0
8405,57,45546,12603,18,M,1,0
8406,41,74783,11538,18,M,0,1
8407,38,29425,16549,36,F,1,0
8408,53,45194,8156,36,F,1,0
8409,28,28042,19005,36,M,1,0
8410,37,54348,9801,36,F,1,0
8411,63,53322,11295,6,F,0,1
8412,51,28641,10123,24,F,0,1
8413,54,69315,15626,36,M,1,0
8414,26,21166,9941,12,M,1,0
8415,42,73646,12024,36,F,0,0
8416,34,70617,3903,6,M,1,0
8417,23,54586,9032,18,M,1,0
8418,32,63441,15235,12,M,1,0
8419,56,47328,5775,36,F,1,0
8420,32,26894,9865,6,M,1,0
8421,22,53547,9800,18,M,1,0
8422,22,26436,7077,36,F,0,0
8423,35,49836,15091,6,F,1,0
8424,43,31447,12474,6,M,1,0
8425,49,64631,14510,24,F,1,0
8426,37,55702,15257,6,M,1,0
8427,52,60174,10155,36,F,1,0
8428,27,55104,17869,6,M,1,0
8429,50,78212,3917,12,F,1,0
8430,48,65335,9249,6,M,1,0
8431,34,75554,10744,6,M,1,0
8432,64,36499,1303,12,M,0,0
8433,50,41861,17074,36,M,0,0
8434,37,13650,5657,18,F,1,1
8435,52,44114,10340,24,M,1,0
8436,26,49466,13774,18,M,1,0
8437,44,56514,21590,36,F,1,0
8438,26,42035,1675,36,F,1,0
8439,47,61046,12981,12,M,1,0
8440,38,59995,8620,18,F,1,0
8441,44,42896,13239,6,M,0,0
8442,57,35623,14687,12,F,1,0
8443,44,50988,12091,12,F,0,0
8444,58,51489,10396,24,M,1,0
8445,54,40883,4715,12,M,1,0
8446,60,46111,5070,18,M,1,0
8447,35,28732,14027,36,M,1,0
8448,31,60178,5704,24,M,0,0
8449,42,60420,12127,6,F,1,0
8450,44,50734,16511,18,F,1,0
8451,21,61482,3511,6,F,0,0
8452,38,51967,16529,12,F,1,1
8453,64,74243,16358,18,M,1,0
8454,32,30553,11712,24,F,1,0
8455,63,53026,6923,24,F,1,0
8456,48,63550,12660,6,F,1,0
8457,60,72381,9110,36,F,1,0
8458,27,61888,6459,24,M,1,0
8459,43,34430,10691,6,M,0,0
8460,41,25174,5621,36,F,1,0
8461,54,47451,4086,18,F,0,0
8462,31,55425,7283,24,F,1,0
8463,42,64171,1395,24,F,0,0
8464,62,33567,15994,6,M,1,0
8465,55,59161,12583,24,F,1,1
8466,49,9835,5697,6,M,1,0
8467,62,38907,7451,24,F,1,0
8468,48,62904,13793,6,M,1,0
8469,38,32131,16365,24,F,0,0
8470,34,33446,10536,18,M,1,0
8471,38,42118,8709,18,M,1,0
8472,48,52654,1830,6,M,0,0
8473,44,33271,8392,18,F,1,0
8474,28,49515,4309,6,F,1,0
8475,62,43517,4162,6,M,1,1
8476,28,67368,16165,12,M,1,0
8477,24,42743,9414,18,F,1,0
8478,47,50425,10703,12,F,0,0
8479,56,52495,12032,12,M,1,1
8480,25,43703,9109,24,F,1,0
8481,53,61545,10339,6,M,1,1
8482,54,64664,10097,36,F,0,1
8483,50,42665,7867,12,F,1,1
8484,28,54396,11369,24,M,0,0
8485,59,36087,9558,18,F,1,0
8486,46,58457,10441,36,F,0,0
8487,57,53492,10020,6,F,1,0
8488,54,44540,19777,24,M,1,0
8489,27,54948,14948,36,M,1,0
8490,60,58892,13879,6,F,1,0
8491,48,68455,12350,6,M,1,0
8492,59,55962,12130,36,F,1,0
8493,59,63326,8589,24,M,1,0
8494,48,78572,15603,36,M,1,0
8495,34,34490,11646,12,F,1,0
8496,58,67569,12918,6,F,1,0
8497,24,36812,8531,18,F,1,0
8498,62,39298,5646,36,M,1,0
8499,38,49823,15677,36,F,1,0
8500,64,40309,10646,6,F,0,1
8501,45,37801,7604,6,F,1,0
8502,27,49093,11714,36,M,1,0
8503,58,45001,9475,18,M,1,0
8504,48,40020,17749,6,M,0,0
8505,25,35710,8219,6,F,1,0
8506,23,71377,12231,12,F,1,0
8507,64,31996,15434,24,M,1,0
8508,51,47484,13279,12,F,1,0
8509,62,66768,12710,18,M,1,0
8510,40,62143,7466,24,M,1,0
8511,39,53505,10584,36,M,1,0
8512,31,40645,12306,18,M,1,0
8513,60,49718,10847,18,M,1,1
8514,23,33138,17409,12,F,1,0
8515,43,45722,9171,24,F,1,0
8516,27,45495,10167,18,M,1,0
8517,43,46944,22915,24,F,1,0
8518,27,38179,14151,36,M,1,0
8519,54,24561,5159,24,F,1,0
8520,62,68777,12489,12,M,0,0
8521,39,65446,13965,12,F,1,0
8522,29,63119,5994,18,M,1,0
8523,38,55676,8495,24,M,1,0
8524,61,52555,4043,12,M,1,0
8525,62,39594,11468,6,M,1,0
8526,45,41197,1891,12,M,0,0
8527,34,71830,6058,36,F,0,0
8528,64,75243,3084,6,M,1,0
8529,45,47228,11642,24,F,1,1
8530,39,50056,8306,18,M,0,0
8531,59,60984,11986,6,M,1,0
8532,35,51401,1000,12,F,0,0
8533,36,52535,6093,18,M,1,0
8534,47,49103,13949,18,M,1,0
8535,60,35932,4249,18,M,0,0
8536,30,44404,15113,18,M,0,1
8537,24,47995,9238,24,M,1,0
8538,39,12198,5816,24,M,1,0
8539,48,51312,6134,24,F,1,0
8540,41,84838,11071,12,M,1,0
8541,34,43559,20973,24,F,1,0
8542,53,50496,23588,18,M,1,0
8543,30,37392,3323,6,M,0,0
8544,39,33591,13363,6,F,1,0
8545,50,45348,18333,6,F,1,0
8546,42,59446,3773,6,M,0,0
8547,23,46493,6876,6,F,1,0
8548,57,44388,11453,36,M,1,1
8549,61,57433,10204,6,M,0,1
8550,38,53001,3077,6,M,1,0
8551,31,54189,13738,6,F,1,0
8552,22,67854,12172,12,F,1,0
8553,32,65969,14706,36,F,1,0
8554,26,72436,12666,6,F,1,0
8555,63,31807,12637,24,M,1,0
8556,60,62858,10144,12,F,0,0
8557,64,74687,16043,36,F,1,0
8558,49,25510,3364,24,F,1,0
8559,50,49698,4509,24,M,1,0
8560,22,41850,15483,12,M,1,0
8561,29,49634,8585,24,M,1,0
8562,22,67204,5462,18,F,1,0
8563,49,29063,14222,12,M,1,0
8564,53,53674,13377,12,M,0,0
8565,30,41530,1000,18,M,0,0
8566,54,67664,13410,12,F,1,0
8567,64,56314,6845,24,F,0,0
8568,28,47633,12453,24,M,0,1
8569,57,39228,9607,24,M,0,1
8570,53,89868,13069,18,M,0,0
8571,26,54198,9945,24,M,1,1
8572,64,28700,3763,18,M,1,1
8573,60,37838,1951,18,F,0,0
8574,39,56189,3267,18,M,0,1
8575,52,39049,4433,12,M,0,1
8576,47,40894,12191,36,M,1,0
8577,21,64788,14801,18,F,1,0
8578,63,63461,8443,24,F,0,0
8579,53,41431,5518,18,M,1,0
8580,60,67562,10152,6,F,0,1
8581,52,39340,1000,12,F,0,0
8582,25,75403,13096,24,F,1,1
8583,37,58063,9642,12,M,1,0
8584,28,54352,10368,12,M,0,0
8585,62,44227,7316,6,M,0,1
8586,54,40870,6880,18,M,0,1
8587,29,15102,1753,24,M,1,0
8588,43,45587,14339,36,F,1,1
8589,55,49842,3698,12,F,0,1
8590,27,22608,6395,36,F,1,1
8591,35,62350,5260,36,M,0,0
8592,40,47594,14164,18,F,0,1
8593,45,68220,7078,36,M,0,0
8594,23,39745,14817,24,M,0,1
8595,44,68546,12914,18,F,0,0
8596,54,43264,5278,36,F,1,0
8597,42,49245,9494,18,M,1,1
8598,31,53234,1517,24,F,1,0
8599,28,49375,11997,12,F,1,0
8600,59,54565,6722,6,F,1,1
8601,63,21131,4719,18,M,1,0
8602,55,47909,8631,6,M,1,0
8603,58,48793,7679,12,F,1,0
8604,28,20202,11413,24,F,0,0
8605,57,59637,19499,12,M,0,0
8606,47,36329,16612,6,M,1,0
8607,48,64134,4031,24,M,0,0
8608,60,51289,17676,36,M,1,0
8609,54,41385,10233,36,F,1,1
8610,52,65070,1000,18,M,1,0
8611,35,74928,8864,36,M,0,0
8612,64,50577,2209,6,F,1,0
8613,37,70623,7809,36,F,1,0
8614,53,47358,19542,18,F,1,0
8615,36,64434,3447,24,M,1,0
8616,49,44487,3300,36,M,1,0
8617,29,77388,9507,18,F,1,0
8618,53,66159,5911,36,M,1,1
8619,49,57055,8722,36,M,1,0
8620,33,11991,10543,6,M,1,1
8621,41,56732,2596,18,F,1,0
8622,41,31476,11141,18,F,0,0
8623,25,55298,6194,12,M,0,0
8624,30,69162,15360,12,M,1,0
8625,26,60334,5632,18,M,1,0
8626,33,62880,6443,6,M,1,0
8627,21,44404,5343,36,M,1,0
8628,40,27130,7928,24,F,1,0
8629,28,38428,2793,36,F,0,0
8630,30,45053,12610,24,M,1,0
8631,29,49789,7363,6,F,1,1
8632,61,69036,14059,12,M,0,0
8633,23,60958,10292,18,M,1,0
8634,31,83295,18561,6,M,1,0
8635,32,34980,8709,24,F,1,0
8636,30,67459,8211,18,F,1,0
8637,45,63130,12942,24,F,1,0
8638,45,48251,1000,36,F,1,0
8639,31,35585,7601,36,F,1,0
8640,56,40767,9565,36,F,0,0
8641,59,40046,13622,18,M,0,0
8642,46,75660,14651,12,M,1,0
8643,34,62423,15595,12,M,1,0
8644,59,62984,8524,24,M,1,0
8645,60,51315,6316,12,F,1,0
8646,21,46568,10294,12,F,1,0
8647,24,55060,8669,24,M,1,0
8648,50,51536,1625,24,F,1,0
8649,32,48559,10819,24,F,1,0
8650,55,55500,5425,18,F,1,0
8651,33,34011,8861,24,F,0,0
8652,51,54005,8557,18,F,0,0
8653,58,48338,20707,18,F,1,0
8654,63,39280,14497,18,M,1,0
8655,43,59609,13204,24,F,1,1
8656,24,76927,14859,12,F,1,0
8657,36,69171,8269,12,M,1,0
8658,27,45760,3780,24,M,1,0
8659,42,59965,1000,12,M,1,0
8660,49,62650,12704,24,M,1,0
8661,31,51787,12769,18,M,0,0
8662,53,49640,6200,36,M,0,0
8663,49,55156,6814,6,M,0,1
8664,59,87688,5994,24,M,1,0
8665,32,53859,6004,18,M,1,0
8666,27,30988,7478,36,F,1,0
8667,59,34305,11680,18,F,1,0
8668,62,47432,15310,6,M,1,0
8669,46,31296,9881,12,M,1,0
8670,60,48012,16331,12,M,1,1
8671,29,83378,21857,18,F,1,0
8672,61,42328,11997,6,M,1,0
8673,54,33690,9692,18,F,1,0
8674,33,46886,1000,12,F,0,0
8675,56,48440,13020,18,F,1,0
8676,45,35167,10312,36,F,1,1
8677,44,31424,10437,6,M,1,0
8678,64,70343,8886,12,M,0,0
8679,37,57511,7826,18,M,0,0
8680,22,42758,5004,6,M,1,0
8681,33,32668,14037,18,M,0,0
8682,51,42238,1000,12,F,0,0
8683,49,31609,12216,6,F,0,0
8684,48,41307,2421,12,M,0,1
8685,47,81003,16395,36,F,1,0
8686,35,53582,8336,36,F,1,0
8687,51,40729,12797,24,M,0,1
8688,60,60193,10956,6,F,1,0
8689,35,36049,15973,36,F,1,1
8690,53,43915,19224,24,M,1,0
8691,40,22187,15796,6,F,1,0
8692,62,69111,13093,12,M,0,0
8693,32,46974,8581,18,F,1,0
8694,57,37718,12426,18,F,1,0
8695,29,59742,15142,12,M,1,0
8696,43,34284,8069,36,F,0,0
8697,28,35195,10341,18,F,0,0
8698,52,44314,6187,12,M,0,0
8699,34,32037,14334,24,F,0,0
8700,47,40198,12506,24,F,0,0
8701,45,47027,3647,12,M,0,0
8702,33,48381,11689,6,M,1,0
8703,41,30130,9022,36,F,1,1
8704,51,46335,10635,36,F,1,0
8705,57,58710,6499,12,M,0,0
8706,63,61211,16587,18,F,1,1
8707,25,42537,6724,36,M,1,0
8708,33,47167,20627,36,F,0,1
8709,48,46282,10748,24,M,0,0
8710,63,29124,8532,24,M,0,0
8711,45,41897,12244,24,M,1,0
8712,55,61943,11545,36,M,0,1
8713,59,62181,19898,36,F,0,0
8714,27,56178,12323,36,F,1,0
8715,58,10081,1000,18,M,1,0
8716,52,38277,6828,18,M,1,0
8717,23,57013,14051,18,M,1,0
8718,59,75685,9131,6,F,0,1
8719,57,49781,7489,36,M,1,1
8720,42,51438,6647,36,F,1,0
8721,28,48302,5400,12,F,1,0
8722,37,30402,11272,12,M,1,1
8723,47,55278,6674,6,F,0,1
8724,53,27179,16723,12,F,0,1
8725,37,48721,5855,18,M,0,1
8726,62,51335,3488,6,F,0,0
8727,32,50739,9904,6,M,0,0
8728,47,30523,1000,6,F,0,0
8729,28,39364,1000,24,M,1,0
8730,43,60331,13123,12,F,0,0
8731,62,51092,10273,36,F,1,0
8732,49,39462,1000,24,F,1,0
8733,40,33933,10454,18,M,1,0
8734,36,62042,8541,24,F,1,1
8735,37,50515,2383,18,F,1,0
8736,36,33038,13656,36,F,1,0
8737,39,47170,17592,36,M,1,0
8738,28,37908,19624,12,M,1,0
8739,58,54520,11634,24,M,1,0
8740,58,68804,10112,36,F,1,0
8741,49,33787,18870,18,F,0,0
8742,61,52357,11261,36,M,0,0
8743,56,52084,8296,12,M,1,0
8744,46,17832,6720,18,F,1,0
8745,51,62489,12768,6,F,0,1
8746,64,81484,1816,12,F,0,0
8747,32,52070,15797,12,M,1,0
8748,37,70394,3046,6,F,1,0
8749,35,31181,5761,36,M,1,1
8750,29,39218,11545,12,M,1,0
8751,59,51068,18728,6,M,1,0
8752,62,37194,8656,6,M,0,0
8753,32,50571,4745,12,F,1,0
8754,52,65050,15337,24,M,0,0
8755,45,36754,7795,12,F,1,1
8756,59,65712,1604,24,M,1,0
8757,38,21150,13030,36,M,1,0
8758,35,41468,8888,6,M,1,0
8759,52,47046,8780,18,M,1,0
8760,26,36095,13685,12,F,1,0
8761,64,41677,14138,18,F,0,0
8762,63,70942,6242,36,F,1,0
8763,55,68598,10611,12,F,0,0
8764,54,60800,2208,18,M,1,0
8765,58,65618,8714,36,F,1,0
8766,25,40694,5612,24,F,1,0
8767,38,31657,8948,36,M,1,0
8768,36,37885,7951,12,M,0,0
8769,28,40114,9090,12,M,1,0
8770,45,40857,1642,12,F,1,0
8771,52,57922,3410,36,F,1,0
8772,46,54847,8916,12,M,1,0
8773,42,47365,17472,36,F,1,1
8774,51,48288,13660,6,M,1,0
8775,63,66423,12169,6,M,1,0
8776,30,30622,7022,6,F,1,0
8777,32,61845,5277,18,M,0,0
8778,48,18330,13123,6,F,1,0
8779,26,41511,4175,6,M,1,0
8780,40,72658,18159,36,M,1,0
8781,25,54512,9782,36,M,1,1
8782,43,43000,20072,12,M,1,0
8783,29,63729,18516,12,F,1,0
8784,49,58926,12106,12,M,1,0
8785,36,58319,11908,36,M,1,0
8786,42,46979,6774,36,F,1,0
8787,28,64399,16610,6,M,1,0
8788,40,40341,8093,24,F,1,1
8789,34,39632,1557,36,F,1,0
8790,59,78114,15769,24,F,1,0
8791,57,42501,12728,36,M,1,0
8792,54,19522,7425,36,F,0,0
8793,31,65937,11324,18,M,0,0
8794,60,70419,10163,24,F,1,0
8795,53,46463,17391,18,F,1,1
8796,51,18583,4965,6,F,1,0
8797,64,49171,17450,18,M,0,0
8798,54,81084,16650,18,F,1,0
8799,27,53038,6797,6,F,1,0
8800,43,61540,12102,24,M,1,0
8801,27,62402,12738,12,F,1,0
8802,45,64569,24893,36,F,1,0
8803,23,77937,6096,24,F,1,0
8804,58,66201,1000,6,M,1,0
8805,40,48789,1000,18,F,1,0
8806,54,33261,11055,12,M,0,0
8807,64,56445,15123,18,M,1,0
8808,64,47098,5552,36,M,1,0
8809,50,60751,9043,6,F,1,0
8810,37,37056,7785,12,F,1,0
8811,30,45490,4284,24,M,0,0
8812,55,50167,13016,24,M,1,0
8813,40,35911,1266,6,M,1,0
8814,38,50597,13190,6,F,1,0
8815,64,61802,7848,18,F,0,1
8816,47,78652,14922,12,F,0,1
8817,56,38970,10862,36,M,1,0
8818,43,63587,2248,6,M,1,0
8819,52,20329,11563,12,M,1,0
8820,30,49886,8085,6,F,1,0
8821,31,51059,15465,6,F,1,0
8822,58,62212,13637,24,F,1,1
8823,26,42204,15718,12,M,1,0
8824,61,53671,8273,24,F,1,0
8825,54,66626,5419,24,F,1,0
8826,56,33091,9927,12,M,1,0
8827,57,20622,13665,24,F,0,1
8828,37,66192,5207,18,F,1,0
8829,60,35037,11543,36,F,1,0
8830,60,56854,11880,36,F,1,0
8831,32,79251,16876,18,M,1,0
8832,41,62545,4788,6,M,1,0
8833,60,35429,12462,24,M,1,0
8834,39,28066,7540,36,M,1,0
8835,23,38322,6224,12,F,1,0
8836,38,52592,19712,6,M,0,0
8837,39,46251,12226,36,M,1,0
8838,26,70427,17684,24,M,0,0
8839,36,60006,6264,36,M,1,0
8840,28,39040,18382,24,F,1,0
8841,38,62691,7961,6,M,0,1
8842,63,72596,13975,18,F,1,0
8843,59,45273,5274,24,F,1,0
8844,32,57193,4635,24,F,1,0
8845,30,36881,9867,6,M,1,0
